symbol,market,reversal_date,entry_date,delay,rule,entry,reversal_score,ret_3d,maxup_3d,maxdd_3d,ret_5d,maxup_5d,maxdd_5d,ret_10d,maxup_10d,maxdd_10d
0016.HK,HK,2020-01-08,2020-01-13,3,PREV5_HIGH,89.83716583251953,5,0.005770633496663402,0.014014645010411941,-0.014014922550429576,0.005770633496663402,0.02225867666873982,-0.014014922550429576,-0.07584514727939051,0.02225867666873982,-0.07914276865555825
0016.HK,HK,2020-01-08,2020-01-09,1,REV_HIGH+EMA20,87.54124450683594,5,0.025380492558700896,0.040608941917546604,-0.006768142266118549,0.032148716869820904,0.040608941917546604,-0.006768142266118549,-0.019458688470470165,0.04906918763817858,-0.022842795594157583
0016.HK,HK,2020-01-08,2020-01-13,3,BOTH_HIGHS,89.83716583251953,5,0.005770633496663402,0.014014645010411941,-0.014014922550429576,0.005770633496663402,0.02225867666873982,-0.014014922550429576,-0.07584514727939051,0.02225867666873982,-0.07914276865555825
0016.HK,HK,2020-01-08,2020-01-13,3,BOTH_HIGHS+EMA20,89.83716583251953,5,0.005770633496663402,0.014014645010411941,-0.014014922550429576,0.005770633496663402,0.02225867666873982,-0.014014922550429576,-0.07584514727939051,0.02225867666873982,-0.07914276865555825
0016.HK,HK,2020-02-25,2020-02-26,1,REV_HIGH,82.50501251220703,6,-0.021543916241920202,0.020646248781756027,-0.024236942032180964,-0.005385840352643445,0.020646248781756027,-0.025134537500100418,-0.02645491343382622,0.020646291595128208,-0.04847382000330047
0016.HK,HK,2020-02-26,2020-02-27,1,REV_HIGH,83.7640609741211,6,-0.036250982888159644,-0.017683297363407235,-0.03890353010157388,0.005305068537805768,0.005305068537805768,-0.039787633909942,-0.07776285956537698,0.005305068537805768,-0.0786573533402185
0016.HK,HK,2020-07-10,2020-07-15,3,REV_HIGH,73.91605377197266,6,-0.0329448072809283,0.006588896229807295,-0.043081654002641856,-0.048656914378904514,0.006588896229807295,-0.05423213388551795,-0.06284863482593739,0.006588896229807295,-0.08261545324079922
0016.HK,HK,2021-03-25,2021-03-26,1,REV_HIGH,89.58007049560547,6,0.03242745629390065,0.07449595615553983,-0.01314652396213456,0.02716915703432954,0.07449595615553983,-0.01314652396213456,0.07449597958137844,0.08676593088388374,-0.01314652396213456
0016.HK,HK,2021-03-25,2021-03-30,3,PREV5_HIGH,95.78236389160156,6,-0.03934417820194469,0.004098183374047881,-0.04754090044437198,-0.029508093824739845,0.004098183374047881,-0.049999996106530165,-0.022131150021992285,0.016393464782056055,-0.049999996106530165
0016.HK,HK,2021-03-25,2021-03-29,2,REV_HIGH+EMA20,91.22876739501953,6,0.013769307174211542,0.05507754021141187,0.003442246242454594,0.01635119339375657,0.05507754021141187,-0.0025816563327277775,0.042168717521007926,0.06712577052877511,-0.0025816563327277775
0016.HK,HK,2021-03-25,2021-03-30,3,BOTH_HIGHS,95.78236389160156,6,-0.03934417820194469,0.004098183374047881,-0.04754090044437198,-0.029508093824739845,0.004098183374047881,-0.049999996106530165,-0.022131150021992285,0.016393464782056055,-0.049999996106530165
0016.HK,HK,2021-03-25,2021-03-30,3,BOTH_HIGHS+EMA20,95.78236389160156,6,-0.03934417820194469,0.004098183374047881,-0.04754090044437198,-0.029508093824739845,0.004098183374047881,-0.049999996106530165,-0.022131150021992285,0.016393464782056055,-0.049999996106530165
0016.HK,HK,2022-01-07,2022-01-10,1,REV_HIGH,77.35533142089844,5,-0.0063157367337079995,0.008947492229380405,-0.00842094729291809,-0.0063157367337079995,0.008947492229380405,-0.010526279266796945,0.021578997305288228,0.03684221539100063,-0.013684039803189885
0016.HK,HK,2022-01-07,2022-01-10,1,REV_HIGH+EMA20,77.35533142089844,5,-0.0063157367337079995,0.008947492229380405,-0.00842094729291809,-0.0063157367337079995,0.008947492229380405,-0.010526279266796945,0.021578997305288228,0.03684221539100063,-0.013684039803189885
0016.HK,HK,2022-04-28,2022-05-04,3,REV_HIGH,77.19313049316406,5,-0.03475943228299905,0.019785853011955012,-0.05775409924623209,-0.03208574384024765,0.019785853011955012,-0.05775409924623209,0.00962555513232144,0.022459705590320844,-0.05775409924623209
0016.HK,HK,2022-04-28,2022-05-04,3,REV_HIGH+EMA20,77.19313049316406,5,-0.03475943228299905,0.019785853011955012,-0.05775409924623209,-0.03208574384024765,0.019785853011955012,-0.05775409924623209,0.00962555513232144,0.022459705590320844,-0.05775409924623209
0016.HK,HK,2022-05-10,2022-05-13,3,REV_HIGH,77.60592651367188,6,0.012765774633099358,0.01702110938307211,-0.009574488698262051,0.01170206658222539,0.01702110938307211,-0.009574488698262051,0.030850974305453693,0.03670198883671061,-0.009574488698262051
0016.HK,HK,2022-05-10,2022-05-13,3,REV_HIGH+EMA20,77.60592651367188,6,0.012765774633099358,0.01702110938307211,-0.009574488698262051,0.01170206658222539,0.01702110938307211,-0.009574488698262051,0.030850974305453693,0.03670198883671061,-0.009574488698262051
0016.HK,HK,2022-07-25,2022-07-26,1,REV_HIGH,76.49136352539062,5,0.011872678257740299,0.012951992645266586,-0.01349164902710398,-0.016729510718065943,0.012951992645266586,-0.023205480016627922,0.032919517456629244,0.05720445986403977,-0.024824688847423282
0016.HK,HK,2022-07-25,2022-07-28,3,PREV5_HIGH,76.82160186767578,5,-0.02095636369306242,0.008597545735375078,-0.02740449429373404,-0.012896307845311039,0.008597545735375078,-0.029016742519346828,0.030091186346111742,0.0526597818074257,-0.029016742519346828
0016.HK,HK,2022-07-25,2022-07-26,1,REV_HIGH+EMA20,76.49136352539062,5,0.011872678257740299,0.012951992645266586,-0.01349164902710398,-0.016729510718065943,0.012951992645266586,-0.023205480016627922,0.032919517456629244,0.05720445986403977,-0.024824688847423282
0016.HK,HK,2022-07-25,2022-07-28,3,BOTH_HIGHS,76.82160186767578,5,-0.02095636369306242,0.008597545735375078,-0.02740449429373404,-0.012896307845311039,0.008597545735375078,-0.029016742519346828,0.030091186346111742,0.0526597818074257,-0.029016742519346828
0016.HK,HK,2022-07-25,2022-07-28,3,BOTH_HIGHS+EMA20,76.82160186767578,5,-0.02095636369306242,0.008597545735375078,-0.02740449429373404,-0.012896307845311039,0.008597545735375078,-0.029016742519346828,0.030091186346111742,0.0526597818074257,-0.029016742519346828
0016.HK,HK,2022-10-03,2022-10-05,1,REV_HIGH,74.55122375488281,5,-0.008305823276445246,0.009966579980134505,-0.013289261622989379,-0.02270216744931064,0.009966579980134505,-0.024916972934113435,-0.008859367443006638,0.04318932471673298,-0.03100770737942704
0016.HK,HK,2023-03-13,2023-03-14,1,REV_HIGH,92.19689178466797,5,-0.0009434453306076396,0.011320694896548966,-0.030188784343448738,-0.005660423730335373,0.011320694896548966,-0.030188784343448738,0.02735859056996559,0.03396238695456799,-0.030188784343448738
0016.HK,HK,2023-05-15,2023-05-16,1,REV_HIGH,91.93595123291016,5,-0.02081354636496946,0.009460740076811192,-0.03216640391204317,-0.022705792562116467,0.009460740076811192,-0.03216640391204317,-0.05676439841931635,0.009460740076811192,-0.06338688651149382
0016.HK,HK,2023-05-19,2023-05-22,1,REV_HIGH,90.63127136230469,5,-0.023032484787303464,0.003838782265688012,-0.03742787996301844,-0.02111308299482917,0.003838782265688012,-0.039347265700444,-0.014395387172661644,0.003838782265688012,-0.06717840615427817
0016.HK,HK,2024-02-14,2024-02-16,2,REV_HIGH,66.39085388183594,5,0.029452025986723473,0.03698620949090259,-0.02191768267788441,0.041780826482978206,0.050684852143930925,-0.02191768267788441,0.08835607796017042,0.11232870565303887,-0.02191768267788441
0016.HK,HK,2024-08-05,2024-08-07,2,REV_HIGH,65.77516174316406,7,0.0013996758254746222,0.027991614202241832,-0.016095076674764175,0.004898807393146409,0.027991614202241832,-0.016095076674764175,-0.0034988995836118253,0.028691451056599204,-0.016095076674764175
0016.HK,HK,2024-08-05,2024-08-07,2,PREV5_HIGH,65.77516174316406,7,0.0013996758254746222,0.027991614202241832,-0.016095076674764175,0.004898807393146409,0.027991614202241832,-0.016095076674764175,-0.0034988995836118253,0.028691451056599204,-0.016095076674764175
0016.HK,HK,2024-08-05,2024-08-07,2,REV_HIGH+EMA20,65.77516174316406,7,0.0013996758254746222,0.027991614202241832,-0.016095076674764175,0.004898807393146409,0.027991614202241832,-0.016095076674764175,-0.0034988995836118253,0.028691451056599204,-0.016095076674764175
0016.HK,HK,2024-08-05,2024-08-07,2,BOTH_HIGHS,65.77516174316406,7,0.0013996758254746222,0.027991614202241832,-0.016095076674764175,0.004898807393146409,0.027991614202241832,-0.016095076674764175,-0.0034988995836118253,0.028691451056599204,-0.016095076674764175
0016.HK,HK,2024-08-05,2024-08-07,2,BOTH_HIGHS+EMA20,65.77516174316406,7,0.0013996758254746222,0.027991614202241832,-0.016095076674764175,0.004898807393146409,0.027991614202241832,-0.016095076674764175,-0.0034988995836118253,0.028691451056599204,-0.016095076674764175
0016.HK,HK,2025-02-03,2025-02-04,1,REV_HIGH,67.77864074707031,6,-0.014757737664683024,0.0007025335022066148,-0.022487790474715608,-0.027406937642800777,0.0007025335022066148,-0.028109613987953197,-0.00913564588093363,0.024595841885811875,-0.028109613987953197
0016.HK,HK,2025-06-20,2025-06-23,1,REV_HIGH,85.31282043457031,7,0.028264581624131813,0.06557385717735342,0.0033918134624688623,0.018089410936493078,0.06557385717735342,0.0033918134624688623,0.04691918045608867,0.06840030243224415,0.0033918134624688623
0016.HK,HK,2025-06-20,2025-06-23,1,PREV5_HIGH,85.31282043457031,7,0.028264581624131813,0.06557385717735342,0.0033918134624688623,0.018089410936493078,0.06557385717735342,0.0033918134624688623,0.04691918045608867,0.06840030243224415,0.0033918134624688623
0016.HK,HK,2025-06-20,2025-06-23,1,REV_HIGH+EMA20,85.31282043457031,7,0.028264581624131813,0.06557385717735342,0.0033918134624688623,0.018089410936493078,0.06557385717735342,0.0033918134624688623,0.04691918045608867,0.06840030243224415,0.0033918134624688623
0016.HK,HK,2025-06-20,2025-06-23,1,BOTH_HIGHS,85.31282043457031,7,0.028264581624131813,0.06557385717735342,0.0033918134624688623,0.018089410936493078,0.06557385717735342,0.0033918134624688623,0.04691918045608867,0.06840030243224415,0.0033918134624688623
0016.HK,HK,2025-06-20,2025-06-23,1,BOTH_HIGHS+EMA20,85.31282043457031,7,0.028264581624131813,0.06557385717735342,0.0033918134624688623,0.018089410936493078,0.06557385717735342,0.0033918134624688623,0.04691918045608867,0.06840030243224415,0.0033918134624688623
0016.HK,HK,2025-08-20,2025-08-21,1,REV_HIGH,90.56952667236328,6,-0.023429279557150795,0.0170393377611906,-0.02662411876649362,-0.014909533878369907,0.0170393377611906,-0.02928651362037471,-0.026624089418959218,0.0170393377611906,-0.02981900997483211
0016.HK,HK,2025-08-20,2025-08-21,1,REV_HIGH+EMA20,90.56952667236328,6,-0.023429279557150795,0.0170393377611906,-0.02662411876649362,-0.014909533878369907,0.0170393377611906,-0.02928651362037471,-0.026624089418959218,0.0170393377611906,-0.02981900997483211
0016.HK,HK,2025-09-26,2025-09-29,1,REV_HIGH,89.84612274169922,5,-0.0016102665766893898,0.018250137793503596,-0.010198617739322291,0.012882472278457957,0.018250137793503596,-0.010198617739322291,0.022544326487301536,0.04347825617460499,-0.010198617739322291
0016.HK,HK,2025-09-26,2025-10-02,3,REV_HIGH+EMA20,90.56952667236328,5,0.004792299030698777,0.004792299030698777,-0.014909494822803904,0.03088392013935648,0.035143705914561174,-0.014909494822803904,-0.012247108088876857,0.035143705914561174,-0.020234316747583136
0016.HK,HK,2026-03-16,2026-03-17,1,REV_HIGH,133.39999389648438,5,-0.005247353675183586,0.04197905816893144,-0.03598191913481974,-0.016491732000747605,0.04197905816893144,-0.059969960544475676,-0.031484236434833,0.04197905816893144,-0.059969960544475676
0016.HK,HK,2026-03-16,2026-03-18,2,REV_HIGH+EMA20,137.8000030517578,5,-0.08345427971928698,-0.009433984201506318,-0.08998549529219857,-0.0413642730189292,-0.009433984201506318,-0.08998549529219857,-0.023222038297345038,-0.007982627570062295,-0.08998549529219857
0016.HK,HK,2026-07-30,2026-07-31,1,REV_HIGH,123.19999694824219,6,-0.012175324976916757,0.016233766635888935,-0.01704544258230245,-0.063311652723824,0.016233766635888935,-0.08847397862407091,-0.054383093459466014,0.016233766635888935,-0.08847397862407091
0016.HK,HK,2026-07-30,2026-07-31,1,REV_HIGH+EMA20,123.19999694824219,6,-0.012175324976916757,0.016233766635888935,-0.01704544258230245,-0.063311652723824,0.016233766635888935,-0.08847397862407091,-0.054383093459466014,0.016233766635888935,-0.08847397862407091
0388.HK,HK,2020-09-28,2020-10-05,3,REV_HIGH,316.1497802734375,5,0.03224054297098067,0.0382515060956623,0.006557439656965869,0.029508100508938817,0.04316930186060386,0.006557439656965869,0.0027323459331811684,0.04316930186060386,-0.01639351876406614
0388.HK,HK,2020-11-04,2020-11-05,1,REV_HIGH,331.0071105957031,6,-0.006785082775078055,0.029749378210684352,-0.019833097768472197,-0.03601264230359069,0.029749378210684352,-0.0474948225146099,-0.033403030542460854,0.029749378210684352,-0.0474948225146099
0388.HK,HK,2020-11-04,2020-11-09,3,PREV5_HIGH,334.98052978515625,6,-0.0474471154292907,0.010830338073204437,-0.058793098126930565,-0.0355851088156105,0.010830338073204437,-0.058793098126930565,-0.028365141178877784,0.010830338073204437,-0.058793098126930565
0388.HK,HK,2020-11-04,2020-11-05,1,REV_HIGH+EMA20,331.0071105957031,6,-0.006785082775078055,0.029749378210684352,-0.019833097768472197,-0.03601264230359069,0.029749378210684352,-0.0474948225146099,-0.033403030542460854,0.029749378210684352,-0.0474948225146099
0388.HK,HK,2020-11-04,2020-11-09,3,BOTH_HIGHS,334.98052978515625,6,-0.0474471154292907,0.010830338073204437,-0.058793098126930565,-0.0355851088156105,0.010830338073204437,-0.058793098126930565,-0.028365141178877784,0.010830338073204437,-0.058793098126930565
0388.HK,HK,2020-11-04,2020-11-09,3,BOTH_HIGHS+EMA20,334.98052978515625,6,-0.0474471154292907,0.010830338073204437,-0.058793098126930565,-0.0355851088156105,0.010830338073204437,-0.058793098126930565,-0.028365141178877784,0.010830338073204437,-0.058793098126930565
0388.HK,HK,2021-03-25,2021-03-26,1,REV_HIGH,404.068115234375,5,-0.012521426676809333,0.02288443863038281,-0.01770276157079509,-0.012521426676809333,0.02288443863038281,-0.03195160925375007,-0.0038860303202959967,0.02417970674462344,-0.03195160925375007
0388.HK,HK,2021-03-25,2021-03-29,2,REV_HIGH+EMA20,407.20855712890625,5,0.003856060782063908,0.014995829493610557,-0.039417316123143586,-0.005569640744007676,0.014995829493610557,-0.039417316123143586,-0.007283595422759248,0.016281108342695916,-0.039417316123143586
0388.HK,HK,2021-06-17,2021-06-18,1,REV_HIGH,409.8255920410156,5,-0.022562757997239613,-0.008088429014468712,-0.04214561288849772,0.00808851481086137,0.016177036772738074,-0.04214561288849772,-0.03022570651265366,0.0195827746910191,-0.04214561288849772
0388.HK,HK,2021-06-17,2021-06-18,1,REV_HIGH+EMA20,409.8255920410156,5,-0.022562757997239613,-0.008088429014468712,-0.04214561288849772,0.00808851481086137,0.016177036772738074,-0.04214561288849772,-0.03022570651265366,0.0195827746910191,-0.04214561288849772
0388.HK,HK,2022-10-17,2022-10-18,1,REV_HIGH,232.56468200683594,6,-0.02325586583191175,0.017829608757734094,-0.04418590290110491,-0.13178286791879912,0.017829608757734094,-0.14341077593774376,-0.12248061344136041,0.017829608757734094,-0.1930232212826113
0388.HK,HK,2023-01-19,2023-01-20,1,REV_HIGH,332.08074951171875,6,-0.02388715579350209,0.02605862203872822,-0.02551583670090829,-0.0434310252644321,0.02605862203872822,-0.06351787173778589,-0.08469059116370703,0.02605862203872822,-0.10314873150433268
0388.HK,HK,2023-01-19,2023-01-20,1,REV_HIGH+EMA20,332.08074951171875,6,-0.02388715579350209,0.02605862203872822,-0.02551583670090829,-0.0434310252644321,0.02605862203872822,-0.06351787173778589,-0.08469059116370703,0.02605862203872822,-0.10314873150433268
0388.HK,HK,2023-02-27,2023-03-01,2,REV_HIGH,298.1875915527344,5,0.02720680592827085,0.03990333706138216,-0.008464221257237337,0.0018882385865699458,0.05743643400636378,-0.008464221257237337,0.010446104297702652,0.05743643400636378,-0.031120770315657187
0388.HK,HK,2023-02-27,2023-03-02,3,PREV5_HIGH,303.23553466796875,5,0.0029724985512893376,0.03983335535436727,-0.004161846197997421,-0.02320553615778398,0.03983335535436727,-0.02621105758499076,-0.019598805284236076,0.03983335535436727,-0.04724964268654852
0388.HK,HK,2023-02-27,2023-03-02,3,REV_HIGH+EMA20,303.23553466796875,5,0.0029724985512893376,0.03983335535436727,-0.004161846197997421,-0.02320553615778398,0.03983335535436727,-0.02621105758499076,-0.019598805284236076,0.03983335535436727,-0.04724964268654852
0388.HK,HK,2023-02-27,2023-03-02,3,BOTH_HIGHS,303.23553466796875,5,0.0029724985512893376,0.03983335535436727,-0.004161846197997421,-0.02320553615778398,0.03983335535436727,-0.02621105758499076,-0.019598805284236076,0.03983335535436727,-0.04724964268654852
0388.HK,HK,2023-02-27,2023-03-02,3,BOTH_HIGHS+EMA20,303.23553466796875,5,0.0029724985512893376,0.03983335535436727,-0.004161846197997421,-0.02320553615778398,0.03983335535436727,-0.02621105758499076,-0.019598805284236076,0.03983335535436727,-0.04724964268654852
0388.HK,HK,2023-10-04,2023-10-05,1,REV_HIGH,264.2921142578125,5,0.013305275876514644,0.032212817066601174,0.0014004375932701318,0.043417428724375595,0.04691882949190718,0.0014004375932701318,-0.010504225938890999,0.04691882949190718,-0.017507026736415687
0388.HK,HK,2025-04-09,2025-04-10,1,REV_HIGH,298.0072326660156,6,0.07040418731972142,0.10039119028203869,-0.00521503854790395,0.08018258080484775,0.10039119028203869,-0.00521503854790395,0.09843554101488561,0.1434159412011775,-0.00521503854790395
0388.HK,HK,2025-04-09,2025-04-14,3,REV_HIGH+EMA20,324.427734375,6,-0.007784515402722292,0.010778360542294196,-0.03413174811801556,0.022754440661742148,0.05029929417103496,-0.03413174811801556,0.020359147266520994,0.05029929417103496,-0.03413174811801556
0388.HK,HK,2025-06-23,2025-06-24,1,REV_HIGH,402.9120178222656,5,0.015429209094163898,0.028929633157257495,-0.006268048863110498,0.02025075172573687,0.028929633157257495,-0.006268048863110498,-0.007714528804545706,0.028929633157257495,-0.022661519945172515
0388.HK,HK,2025-06-23,2025-06-25,2,PREV5_HIGH,409.9056701660156,5,-0.00758290649145843,0.011374432865518092,-0.014218026603405765,-0.0113743597371877,0.011374432865518092,-0.021800958074308374,-0.02037919148372569,0.011374432865518092,-0.039336491893972814
0388.HK,HK,2025-06-23,2025-06-24,1,REV_HIGH+EMA20,402.9120178222656,5,0.015429209094163898,0.028929633157257495,-0.006268048863110498,0.02025075172573687,0.028929633157257495,-0.006268048863110498,-0.007714528804545706,0.028929633157257495,-0.022661519945172515
0388.HK,HK,2025-06-23,2025-06-25,2,BOTH_HIGHS,409.9056701660156,5,-0.00758290649145843,0.011374432865518092,-0.014218026603405765,-0.0113743597371877,0.011374432865518092,-0.021800958074308374,-0.02037919148372569,0.011374432865518092,-0.039336491893972814
0388.HK,HK,2025-06-23,2025-06-25,2,BOTH_HIGHS+EMA20,409.9056701660156,5,-0.00758290649145843,0.011374432865518092,-0.014218026603405765,-0.0113743597371877,0.011374432865518092,-0.021800958074308374,-0.02037919148372569,0.011374432865518092,-0.039336491893972814
0388.HK,HK,2025-08-04,2025-08-05,1,REV_HIGH,411.26556396484375,5,0.009447365199033886,0.02550781892036391,0.001417156086958915,0.015588122896778467,0.02550781892036391,0.001417156086958915,0.024563030790978324,0.057628708083645286,0.001417156086958915
0388.HK,HK,2025-08-04,2025-08-06,2,REV_HIGH+EMA20,416.1222839355469,5,0.0051353471216115665,0.013538730754361739,-0.005602234988396737,0.02661062176327289,0.028011196242783587,-0.005602234988396737,0.029878563264480018,0.045284724917066255,-0.005602234988396737
0388.HK,HK,2025-09-24,2025-09-29,3,REV_HIGH,435.27935791015625,5,0.01809133889270842,0.02397097583984875,-0.013116248513961315,0.006331944073833418,0.02397097583984875,-0.013116248513961315,-0.03256449413926743,0.04070558953470349,-0.053821837300505715
0388.HK,HK,2025-09-24,2025-09-29,3,REV_HIGH+EMA20,435.27935791015625,5,0.01809133889270842,0.02397097583984875,-0.013116248513961315,0.006331944073833418,0.02397097583984875,-0.013116248513961315,-0.03256449413926743,0.04070558953470349,-0.053821837300505715
0388.HK,HK,2025-12-04,2025-12-05,1,REV_HIGH,401.02398681640625,5,-0.011291132913682111,0.012763903872834659,-0.03289149593462515,-0.01374571048206219,0.012763903872834659,-0.03289149593462515,-0.0009818310273520536,0.012763903872834659,-0.035837069417155254
0388.HK,HK,2025-12-10,2025-12-15,3,REV_HIGH,397.4803161621094,5,-0.00495292190529717,-0.0009905489670052336,-0.027241232732568732,0.007924751826058785,0.014363598279700573,-0.027241232732568732,0.009905920588177741,0.031203542163728226,-0.027241232732568732
0388.HK,HK,2025-12-17,2025-12-18,1,REV_HIGH,395.5116271972656,5,0.014435045958275827,0.026381257352891874,-0.00199102923119876,0.01592831859260624,0.0363364355968534,-0.00199102923119876,0.07615729014959349,0.07964159555924444,-0.00199102923119876
0388.HK,HK,2025-12-17,2025-12-19,2,PREV5_HIGH,400.6302490234375,5,0.009336561685795886,0.01326777548609237,-0.014742014742014864,0.003931183867703636,0.023095762154362376,-0.014742014742014864,0.05700247077739751,0.06584763704277385,-0.014742014742014864
0388.HK,HK,2025-12-17,2025-12-19,2,REV_HIGH+EMA20,400.6302490234375,5,0.009336561685795886,0.01326777548609237,-0.014742014742014864,0.003931183867703636,0.023095762154362376,-0.014742014742014864,0.05700247077739751,0.06584763704277385,-0.014742014742014864
0388.HK,HK,2025-12-17,2025-12-19,2,BOTH_HIGHS,400.6302490234375,5,0.009336561685795886,0.01326777548609237,-0.014742014742014864,0.003931183867703636,0.023095762154362376,-0.014742014742014864,0.05700247077739751,0.06584763704277385,-0.014742014742014864
0388.HK,HK,2025-12-17,2025-12-19,2,BOTH_HIGHS+EMA20,400.6302490234375,5,0.009336561685795886,0.01326777548609237,-0.014742014742014864,0.003931183867703636,0.023095762154362376,-0.014742014742014864,0.05700247077739751,0.06584763704277385,-0.014742014742014864
0388.HK,HK,2026-06-29,2026-07-03,3,REV_HIGH,375.0,5,0.015466634114583266,0.02079996744791668,-0.0021333007812499583,0.026666666666666616,0.047466634114583295,-0.0021333007812499583,0.04266666666666663,0.0661333007812499,-0.0021333007812499583
0669.HK,HK,2020-03-02,2020-03-04,2,REV_HIGH,57.823734283447266,6,-0.0665138775226124,0.03669719983631192,-0.09785942810082715,-0.06345571968073926,0.03669719983631192,-0.09785942810082715,-0.275229323904739,0.03669719983631192,-0.28287458395498977
0669.HK,HK,2020-03-02,2020-03-05,3,REV_HIGH+EMA20,59.68045425415039,6,-0.06074066564810077,0.0029629510879425336,-0.12592594396703716,-0.17925923719546977,0.0029629510879425336,-0.18296294089672838,-0.26592590428826113,0.0029629510879425336,-0.348888848368448
0669.HK,HK,2020-09-09,2020-09-11,2,REV_HIGH,87.37271881103516,7,0.06310937968936225,0.07439716545907005,0.00667012244569154,0.0261673889639793,0.07439716545907005,0.00667012244569154,0.02001053604324854,0.07439716545907005,-0.0025653482967570307
0669.HK,HK,2020-09-09,2020-09-14,3,PREV5_HIGH,91.00391387939453,7,-0.010837382257725792,0.03152707864231363,-0.02266008794774399,-0.024630482815108712,0.03152707864231363,-0.027586178085280633,-0.021182144798842062,0.03152707864231363,-0.042364513342290855
0669.HK,HK,2020-09-09,2020-09-11,2,REV_HIGH+EMA20,87.37271881103516,7,0.06310937968936225,0.07439716545907005,0.00667012244569154,0.0261673889639793,0.07439716545907005,0.00667012244569154,0.02001053604324854,0.07439716545907005,-0.0025653482967570307
0669.HK,HK,2020-09-09,2020-09-14,3,BOTH_HIGHS,91.00391387939453,7,-0.010837382257725792,0.03152707864231363,-0.02266008794774399,-0.024630482815108712,0.03152707864231363,-0.027586178085280633,-0.021182144798842062,0.03152707864231363,-0.042364513342290855
0669.HK,HK,2020-09-09,2020-09-14,3,BOTH_HIGHS+EMA20,91.00391387939453,7,-0.010837382257725792,0.03152707864231363,-0.02266008794774399,-0.024630482815108712,0.03152707864231363,-0.027586178085280633,-0.021182144798842062,0.03152707864231363,-0.042364513342290855
0669.HK,HK,2020-10-29,2020-11-02,2,REV_HIGH,97.28004455566406,7,0.05898629799642219,0.05898629799642219,-0.015668106057345255,0.021198303778070082,0.05990779732017559,-0.015668106057345255,-0.032258018977796454,0.05990779732017559,-0.11751152577136126
0669.HK,HK,2020-10-29,2020-11-02,2,REV_HIGH+EMA20,97.28004455566406,7,0.05898629799642219,0.05898629799642219,-0.015668106057345255,0.021198303778070082,0.05990779732017559,-0.015668106057345255,-0.032258018977796454,0.05990779732017559,-0.11751152577136126
0669.HK,HK,2020-12-08,2020-12-09,1,REV_HIGH,89.07625579833984,5,0.041771406091935415,0.06391530864428518,0.008555470640069007,0.055863168063663426,0.06391530864428518,0.0015096932166269728,0.09511817279454937,0.10015088484453716,0.0015096932166269728
0669.HK,HK,2020-12-08,2020-12-10,2,PREV5_HIGH,92.34880065917969,5,-0.031067942396207915,0.026213567519111303,-0.03398059335150261,0.036893207412678874,0.04854366292760304,-0.03398059335150261,0.04951471133251184,0.06116507129148885,-0.03398059335150261
0669.HK,HK,2020-12-08,2020-12-10,2,REV_HIGH+EMA20,92.34880065917969,5,-0.031067942396207915,0.026213567519111303,-0.03398059335150261,0.036893207412678874,0.04854366292760304,-0.03398059335150261,0.04951471133251184,0.06116507129148885,-0.03398059335150261
0669.HK,HK,2020-12-08,2020-12-10,2,BOTH_HIGHS,92.34880065917969,5,-0.031067942396207915,0.026213567519111303,-0.03398059335150261,0.036893207412678874,0.04854366292760304,-0.03398059335150261,0.04951471133251184,0.06116507129148885,-0.03398059335150261
0669.HK,HK,2020-12-08,2020-12-10,2,BOTH_HIGHS+EMA20,92.34880065917969,5,-0.031067942396207915,0.026213567519111303,-0.03398059335150261,0.036893207412678874,0.04854366292760304,-0.03398059335150261,0.04951471133251184,0.06116507129148885,-0.03398059335150261
0669.HK,HK,2021-02-25,2021-03-02,3,REV_HIGH,113.14968872070312,6,-0.0681457506279518,0.03565763497786811,-0.10935016657875207,-0.04912831146301644,0.03565763497786811,-0.12044368810329031,0.06973056531979904,0.07210776853575851,-0.12044368810329031
0669.HK,HK,2021-02-25,2021-03-02,3,REV_HIGH+EMA20,113.14968872070312,6,-0.0681457506279518,0.03565763497786811,-0.10935016657875207,-0.04912831146301644,0.03565763497786811,-0.12044368810329031,0.06973056531979904,0.07210776853575851,-0.12044368810329031
0669.HK,HK,2021-10-15,2021-10-19,2,REV_HIGH,146.12294006347656,6,-0.033498487361471985,0.014888405216753053,-0.04962771369370611,0.01364773686908527,0.01612918356501769,-0.04962771369370611,-0.0006201760531427958,0.028536136452934402,-0.04962771369370611
0669.HK,HK,2021-10-15,2021-10-19,2,PREV5_HIGH,146.12294006347656,6,-0.033498487361471985,0.014888405216753053,-0.04962771369370611,0.01364773686908527,0.01612918356501769,-0.04962771369370611,-0.0006201760531427958,0.028536136452934402,-0.04962771369370611
0669.HK,HK,2021-10-15,2021-10-19,2,REV_HIGH+EMA20,146.12294006347656,6,-0.033498487361471985,0.014888405216753053,-0.04962771369370611,0.01364773686908527,0.01612918356501769,-0.04962771369370611,-0.0006201760531427958,0.028536136452934402,-0.04962771369370611
0669.HK,HK,2021-10-15,2021-10-19,2,BOTH_HIGHS,146.12294006347656,6,-0.033498487361471985,0.014888405216753053,-0.04962771369370611,0.01364773686908527,0.01612918356501769,-0.04962771369370611,-0.0006201760531427958,0.028536136452934402,-0.04962771369370611
