symbol,group,event_date,gap_pct,ret60_pct,max_drawdown60_pct,pullback_from_60d_close_high_pct,dist_from_60d_high_pct,ema20_slope10_pct,higher_low_score,range10_pct,range20_pct,range10_vs20,range10_vs_prev20,atr10_vs40,vol10_vs40,up_days20_pct,ret_std10_pct,near_high_5,shallow_pullback_8,range_contract_075,range_vs_prior_075,volume_dry_080,volume_expand_110,atr_contract_080,atr_expand_110,trend_stack,higher_lows_2of2,ema20_gt_ema50,close_gt_ema20
ROKU,CONTROL,2026-01-20,0.0,4.5482308467882815,-16.238607968015394,10.402860370970327,11.923541252748374,-0.3447024477506555,1,15.691383136543635,15.691383136543635,1.0,0.6287383966509618,1.1501076128250305,1.087097106160489,35.0,1.4275125836867593,False,False,False,True,False,False,False,True,False,False,True,False
ROKU,CONTROL,2026-03-30,0.0,-18.84657618994554,-27.685734143276807,23.064175861402084,24.1554182341805,-2.0040559465563823,1,16.86690157533066,21.378093285836375,0.7889806331093844,0.7185866794033492,0.8804175045159705,0.6321846637754874,50.0,2.9709521368634255,False,False,False,True,True,False,False,False,False,False,False,False
ROKU,GAP,2026-06-12,4.321295716583418,25.067943560028795,-11.348647414982372,9.301799660237178,10.355167562555486,-0.7530424189800766,2,16.052179751188866,16.052179751188866,1.0,0.7785659073625653,1.1411983693358079,0.9436136135242409,50.0,2.2900976605708276,False,False,False,False,False,False,False,True,False,True,True,False
ROKU,CONTROL,2025-12-18,0.0,13.121110427562899,-16.238607968015394,0.19803186475896772,4.963141379883146,6.834040546541509,1,22.093028509112923,25.241596796201925,0.8752627136662462,1.1209936055276242,1.0269059183783804,1.0391498807871917,75.0,2.372567675020953,True,True,False,False,False,False,False,False,True,False,True,True
ROKU,CONTROL,2026-02-27,0.0,0.15265776777710904,-27.685734143276807,14.187300836911579,15.40445103316547,-2.786973504115209,0,17.972681721237493,27.1870607487513,0.6610748358320778,0.47378134617438544,1.0488113646040567,1.2824554159746617,45.0,4.050278496310416,False,False,True,True,False,True,False,False,False,False,False,True
ROKU,CONTROL,2026-05-14,0.0,40.44191230547003,-13.490169372713655,2.841040947932106,4.216455545522906,9.810185466183974,2,14.25217338230298,19.33696749372029,0.7370428370907379,0.43196970007999913,1.0544116638423664,1.1359727333721656,55.00000000000001,2.4401216879282472,True,True,True,True,False,True,False,False,True,True,True,True
IOSP,GAP,2026-08-05,4.129183341484843,8.902436277997783,-6.7906195889801175,0.0,1.3090512758718764,2.1448478632273504,2,5.983832936415823,10.586600924286138,0.5652270241611395,0.6602165341110225,1.0343276908433685,0.8840597949965739,55.00000000000001,1.0196511706264901,True,True,True,True,False,False,False,False,True,True,True,True
IOSP,CONTROL,2026-02-11,0.0,20.796317762749396,-3.820450896247607,0.0,0.6628513123526967,4.92693520409293,2,12.713693696372896,14.11539117805798,0.9006972273029183,1.3444786294088613,1.2664054330443772,1.0383663022007066,60.0,1.4031686678914934,True,True,False,False,False,False,False,True,True,True,True,True
IOSP,CONTROL,2026-04-24,0.0,-5.232769332809295,-25.480662369900543,12.745979617104394,16.268721822370253,2.3448949284126774,1,9.42547877185238,9.82658601159898,0.9591814248332893,0.5440204589853236,0.8870951885284286,0.6555466357446555,55.00000000000001,1.2461464430873532,False,False,False,True,True,False,False,False,False,False,False,True
IOSP,CONTROL,2026-07-08,0.0,6.78014150077928,-6.7906195889801175,6.675134569520272,7.98223885286988,-0.2197607455341255,2,5.70604862509676,10.132934596836618,0.5631190619623777,0.5732607475520826,1.0644430060825845,1.0545195935439544,40.0,1.3144757556368287,False,True,True,True,False,False,False,False,False,True,True,False
USFD,GAP,2026-08-06,4.816403692083426,20.188969178560324,-9.147570075538248,3.6436887701590233,4.449938562951973,1.6100573247510575,2,11.46185126699062,11.46185126699062,1.0,0.8882460575606295,0.8869392082448336,0.8493842987814539,50.0,1.402432653513571,True,True,False,False,False,False,False,False,True,True,True,True
USFD,CONTROL,2026-02-12,0.0,43.14992478234967,-6.358647773255566,0.0,0.14686566191928022,7.602257716639782,2,23.778929353066005,27.870281383943652,0.8532001893158239,1.5055251456513676,1.6066365616879854,1.444697114083388,60.0,4.308070652238657,True,True,False,False,False,True,False,True,True,True,True,True
USFD,CONTROL,2026-04-27,0.0,8.825636224604905,-12.767213025960068,10.766819960284955,10.897872860801906,0.5905353209471498,0,6.274642227621707,6.274642227621707,1.0,0.7593483544531768,0.9246917803839316,0.8450028051271729,50.0,1.9959685267096812,False,False,False,False,False,False,False,False,False,False,True,False
USFD,CONTROL,2026-07-09,0.0,7.5808392383377665,-14.110364901496208,4.612136845688346,5.410283266213715,8.0194906822046,1,9.746421954949703,17.646403174961623,0.5523177646070585,0.5024361793824699,1.3001948480071353,1.130368502435249,65.0,2.2537526582204723,False,True,True,True,False,True,False,True,True,False,True,True
V,GAP,2026-04-29,8.761728677273272,-7.159784851386409,-11.29601952258108,7.159784851386411,8.191065704709507,1.0320425026967284,0,4.9064051980013845,8.693715271954261,0.564362305932579,0.7669932123323069,0.8610195936913476,0.9497745165875349,55.00000000000001,0.8115582243582861,False,True,True,False,False,False,False,False,False,False,False,False
V,CONTROL,2025-11-04,0.0,1.057199722036195,-4.829469797647179,3.439077028492621,4.14084351099327,-0.2766430007301035,1,5.005236859581519,6.233353359661842,0.8029765955468072,0.8029765955468072,0.9241965441393835,1.021429620446544,45.0,0.9337733795086156,True,True,False,False,False,False,False,False,False,False,False,False
V,CONTROL,2026-01-16,0.0,-4.751487667908205,-8.33707548733148,8.183253639047997,8.454642653341034,-1.2326329287377868,1,10.743296178536221,10.743296178536221,1.0,1.0735997397869028,1.4053869294529244,1.2976009529011125,45.0,1.7776564048279102,False,False,False,False,False,True,False,True,False,False,True,False
V,CONTROL,2026-03-31,0.0,-14.397050984470216,-17.180513781287054,15.297232923971738,15.547594664893024,-2.6950346582257256,0,4.8144810689042306,10.68564471468305,0.4505559746234773,0.6430900513817256,0.9404962084258075,1.0651768691283914,45.0,1.6317938680353268,False,False,True,True,False,False,False,False,False,False,False,False
UTZ,GAP,2026-05-06,6.11182875941898,-29.180745900295545,-34.86073396277509,30.326069765888747,31.374262089390616,0.643008665768674,1,8.461029624060679,11.659812645042301,0.7256574253496492,0.6288158175393109,0.9607121231257789,0.8448987313659956,50.0,2.0718034597365693,False,False,True,True,False,False,False,False,False,False,False,False
UTZ,CONTROL,2025-11-11,0.0,-19.993511443650046,-28.10901175391962,25.134719876154044,25.618063881922033,-10.348502388106573,0,25.012791626634325,30.485925846613892,0.8204701327584094,3.229024564091284,1.5438645812323957,1.8234359601726307,45.0,4.58805637283694,False,False,False,False,False,True,False,True,False,False,False,False
UTZ,CONTROL,2026-01-26,0.0,-13.441841254771102,-22.845189310113657,13.441841254771102,15.354340098642606,1.6623920252522906,1,18.03278696564181,18.03278696564181,1.0,1.2518414231208828,1.2565044227428344,1.0541438078665268,50.0,1.673065740277073,False,False,False,False,False,False,False,True,False,False,False,True
UTZ,CONTROL,2026-04-08,0.0,-23.819098177693064,-34.86073396277509,31.895776979045753,32.92035422807933,-3.274573080073473,0,12.579067635461016,12.579067635461016,1.0,0.3789510379645206,0.8266476261385013,0.9188704278865,35.0,2.615372874535541,False,False,False,True,False,False,False,False,False,False,False,False
UTZ,GAP,2026-07-21,88.99329240512957,-0.6978261456789037,-18.072287131229036,9.915364003743662,13.396610561285291,0.34486461644513966,1,17.503488160206636,23.352859221751476,0.7495222745103272,0.7233418866642451,1.1010878030039402,1.0384944467866004,50.0,2.3238307297621876,False,False,True,True,False,False,False,True,False,False,True,False
UTZ,CONTROL,2026-01-27,0.0,1.0051605229487004,-12.440645069523503,2.0560790719557844,13.7075441543731,2.006777838679441,1,9.311738279003512,18.03278696564181,0.5163782113516525,0.4707315776668017,1.1048121448567503,1.0272195596763152,50.0,1.742857126875572,False,True,True,True,False,False,False,True,False,False,False,True
UTZ,CONTROL,2026-04-07,0.0,-22.333999771562674,-34.86073396277509,30.63791353432295,31.68141440087519,-4.004253050148343,0,12.579067635461016,15.671112617103544,0.8026914197357083,0.37758032558579596,0.7965858749255503,0.9152065017378859,35.0,2.6809005669626607,False,False,False,True,False,False,True,False,False,False,False,False
UTZ,CONTROL,2026-06-22,0.0,-6.569382041161265,-18.072287131229036,16.725730539355354,20.371379250468856,-2.3068906407714085,1,8.823529748339354,16.445418244853236,0.5365342259447107,0.5365342259447107,0.7307330313728073,0.8269810817598339,50.0,1.7836099973534927,False,False,True,True,False,False,True,False,False,False,False,False
LNG,GAP,2026-08-06,5.028269848794231,5.841292450255975,-9.235490866479978,6.334788968179933,7.9956630503287,0.9562833964623652,1,10.933051475611455,10.933051475611455,1.0,0.5975291809471203,1.0690894825523545,0.8451689284145538,50.0,2.2719678041164,False,True,False,True,False,False,False,False,False,False,True,False
LNG,CONTROL,2026-02-12,0.0,1.4197117531338899,-12.257800488278303,0.7839226899575912,2.3461312446160125,3.7915924128443246,1,8.399623596784478,13.756708818448594,0.6105838037016575,0.7313515032565,1.0190096644576012,0.8916260306162643,60.0,1.3223130946659465,True,True,True,True,False,False,False,False,True,False,True,True
LNG,CONTROL,2026-04-30,0.0,28.905229090461205,-15.439022733275065,7.396176561019391,8.621087042418743,-1.4479971571376038,1,11.771636142432286,18.03685547934526,0.6526434807836913,0.6676420327951367,0.7316421697504889,0.678013208106083,50.0,2.0089000307794773,False,True,True,True,True,False,True,False,True,False,True,True
LNG,CONTROL,2026-07-09,0.0,0.853121130238832,-18.028388072148648,4.748005967047448,4.920908471697479,3.698850802259912,1,16.838982499019963,18.2074192200105,0.9248418073723165,1.6922188618244178,1.055451607225038,1.122074609791694,70.0,1.627459719854532,True,True,False,False,False,True,False,False,True,False,True,True
PHVS,GAP,2026-05-08,5.357143316169766,8.678143118197301,-10.743216987079741,4.288938774232354,4.688500684293492,3.4829142438902005,1,16.672906581295965,19.769228421724748,0.843376697644599,0.9988322098784855,1.143933175066066,1.767644113860678,60.0,3.316290597750452,True,True,False,False,False,True,False,True,True,False,True,True
PHVS,CONTROL,2025-11-13,0.0,3.8972155569396705,-17.350163328004385,6.005421422444624,6.8928444266417435,1.0109501957633604,1,23.958131248449476,26.179177904090743,0.9151598012825984,1.3975572689011029,1.1831766317711467,0.8737973967176005,45.0,4.21697924173913,False,True,False,False,False,False,False,True,True,False,True,True
PHVS,CONTROL,2026-01-28,0.0,25.382544875270806,-19.359780385674796,5.125146168898792,6.500655156984831,3.857285423893453,2,16.279068681592545,20.660452952485954,0.7879337746868602,0.7974042444879695,0.8113339118014609,0.4898980041781421,50.0,2.563452681795628,False,True,False,False,True,False,False,False,True,True,True,True
PHVS,CONTROL,2026-04-10,0.0,3.901677849177454,-10.743216987079741,9.5755569749309,10.787273633343188,2.9977345251580356,0,14.807693774883557,19.639276427633213,0.7539836729447204,1.0094316567853088,1.1015717207008444,1.5166970248937461,25.0,2.3501863780708883,False,False,False,False,False,True,False,True,False,False,True,False
SEIC,GAP,2026-04-23,5.1303247760422055,0.17721693434469277,-15.232840205326992,4.3973462372941485,7.252241390024396,2.248728778875586,0,11.88875189495413,13.066059019938535,0.9098957747559643,1.4190895167815267,0.9201397472687762,1.205238601167372,50.0,1.3489760216432618,False,True,False,False,False,True,False,False,False,False,False,True
SEIC,CONTROL,2025-10-29,0.0,-8.605435491996982,-11.058330416078954,10.947858598803482,11.38837603027704,-2.22073217561497,0,7.071746750571251,9.956606248412903,0.7102567455350056,0.8299824936411854,1.0845011305353354,0.980631146261512,50.0,1.3461224246488106,False,False,True,False,False,False,False,False,False,False,False,False
SEIC,CONTROL,2026-01-12,0.0,7.46520673121418,-6.487449129780809,2.295195806554334,2.560906223397921,2.492622657796617,1,8.109768213479462,9.097147065904231,0.8914628019892711,0.8865125014900018,1.1532997394739868,0.9581440111740884,40.0,1.8177208399393603,True,True,False,False,False,False,False,True,True,False,True,True
SEIC,CONTROL,2026-03-25,0.0,-8.19359888604858,-12.955242089870577,12.955242089870577,15.55458057732527,-2.621735554813742,0,5.9367273827626965,8.839991417198046,0.6715761478244084,0.6177275282758533,0.7530429930027971,0.959171435136665,40.0,1.150667819787048,False,False,True,True,False,False,True,False,False,False,False,False
DGX,GAP,2026-07-23,8.702280106511196,7.146987302561136,-6.216850499582971,2.470545597939256,3.885431504528162,0.6715397819849533,2,6.666663630091718,10.478299394570723,0.6362352686301382,0.48749820601145094,1.1255274676445417,1.0332161176706136,40.0,1.6213892237452596,True,True,True,True,False,False,False,True,True,True,True,True
DGX,CONTROL,2026-01-29,0.0,2.4283855697277312,-9.805037835196694,4.765828420436792,5.45884761011481,2.2530694187249622,1,6.309465085830146,12.129203594193317,0.5201879115006951,0.6438618125836497,1.0787716276175372,1.0926847158369026,40.0,1.1956297362351092,False,True,True,True,False,False,False,False,True,False,True,True
DGX,CONTROL,2026-04-13,0.0,1.8351071680878794,-9.232535652802309,8.568987907426884,9.249901136451824,-0.5348459276184658,1,5.945603128419674,6.487855173478274,0.9164204455001903,0.5599674605386197,0.987718256733509,0.962870160131176,55.00000000000001,1.3242548335263,False,False,False,True,False,False,False,False,False,False,True,False
DGX,CONTROL,2026-06-24,0.0,3.4672099538690215,-8.98848606539836,0.9412775287736282,3.1841344180274915,1.3852883299880547,1,7.607738800925334,8.627371454244104,0.8818142166792672,0.7704024620684772,1.0278191013863869,1.1632829857325546,50.0,1.429441307277859,True,True,False,False,False,True,False,False,True,False,True,True
AMCR,GAP,2026-05-06,7.943679916982349,-21.227095683247644,-26.068839469369,24.60663754070422,25.139453207477374,-4.367660196103451,1,12.898838950901158,15.898563492460994,0.8113210326843499,1.0758485093747745,0.9654314459308753,0.7558145254850063,30.0,1.7088345940587228,False,False,False,False,True,False,False,False,False,False,False,False
AMCR,CONTROL,2025-11-11,0.0,-0.8206417862996473,-10.218150634413748,2.8702739254528318,3.644661744513649,-0.007758192230189476,1,11.864420066372649,11.864420066372649,1.0,1.5443508779446133,1.4155655229209057,1.3967155811343346,60.0,1.9839761070851485,True,True,False,False,False,True,False,True,False,False,False,True
AMCR,CONTROL,2026-01-22,0.0,3.4340957065964295,-7.2916749153958405,3.147652771283834,5.979347526246048,1.3208051802730436,1,11.358643956934689,11.358643956934689,1.0,1.5064169299742312,1.609610243477459,1.3757800028937242,60.0,2.917049517436446,False,True,False,False,False,True,False,True,True,False,True,True
AMCR,CONTROL,2026-04-08,0.0,-0.28795429238998027,-23.66522124397705,15.1323955758429,15.732167064521507,-3.043985581799946,1,11.96311021247627,12.516471480356195,0.9557893557502696,0.4014454353547244,1.1466287934031687,0.8320834446328528,45.0,3.7203385035137724,False,False,False,True,False,False,False,True,False,False,False,True
KO,GAP,2026-04-28,5.408261185409957,1.535521213534885,-7.867633306629685,6.867663546121719,7.3674008072628725,-0.8892562719194586,0,3.2998039449214644,5.0167631144450775,0.6577555825628151,0.5605882883197064,0.8607736584509786,0.8424542520273154,45.0,1.0639971616092314,False,True,True,True,False,False,False,False,False,False,True,False
KO,CONTROL,2025-11-03,0.0,-3.192544113966489,-6.468366587568863,4.563313919961519,5.096340652577675,2.095400559613725,1,5.852788266189601,8.729325452154747,0.670474287878097,1.1625505326865633,1.3822586972694406,1.0866818376678054,50.0,1.7648134251808594,False,True,True,False,False,False,False,True,False,False,True,False
KO,CONTROL,2026-01-15,0.0,-0.34394190746627196,-6.982517830994627,2.9334893039587238,3.3328798352981908,-0.2878170108510436,1,6.600267224425904,6.600267224425904,1.0,1.7395858204048695,1.187053406165025,1.0947568405509038,40.0,1.38870259454279,True,True,False,False,False,False,False,True,True,False,True,True
KO,CONTROL,2026-03-30,0.0,11.103042603064761,-7.8182452961237825,5.843018739289983,6.348254125023578,-1.7225857288640345,1,5.710819595327554,7.375637375675348,0.7742815033398581,0.7717191902612405,0.9341033691784751,0.8982694424858673,45.0,1.0321670885953806,False,True,False,False,False,False,False,False,False,False,True,False
KO,GAP,2026-07-28,5.031525362541434,7.431152687883968,-6.225585340223249,1.0009402878578166,1.879085672989085,0.33210840585771173,1,5.8517822842876654,6.0002454091962365,0.9752571578687381,0.6639325107653562,1.0240173576434233,0.8889735478698763,55.00000000000001,1.9987095669881754,True,True,False,True,False,False,False,False,True,False,True,True
KO,CONTROL,2026-02-03,0.0,12.11999488164941,-6.982517830994627,0.0,0.7870975617439528,3.4386565876855624,1,9.416912975692204,15.207378931288517,0.6192331379549778,1.404601851774853,1.249750938238933,1.0927013873515137,60.0,0.9617423733399781,True,True,True,False,False,False,False,True,True,False,True,True
KO,CONTROL,2026-04-14,0.0,8.492170699098068,-7.8182452961237825,6.299786740485152,6.8025711623689675,0.39371062821464964,1,4.026038295426182,5.710819595327554,0.7049843246178155,0.5458563226961167,1.0876456218298693,0.823889393199667,45.0,1.147465386213683,False,True,True,True,False,False,False,False,False,False,True,False
KO,CONTROL,2026-06-29,0.0,8.424938524243553,-6.225585340223249,0.48615545951396033,1.1600109888094614,0.7918212756844456,2,6.197618764551582,9.568910292970001,0.6476828159947107,0.6584216452792002,1.0652135860027847,1.3880669024269388,55.00000000000001,1.154224072869221,True,True,True,True,False,True,False,False,True,True,True,True
